no_of_samples,enb_rssi,ue_rssi,enb_rsrp,ue_rsrp,enb_pwr,ue_pwr
2386,-44,-56,-64,-72,-14.971,-18.372372
2387,-40,-56,-64,-72,-14.9303,-18.177872
2388,-40,-56,-64,-72,-14.8691,-18.235972
2389,-40,-56,-65,-72,-14.9997,-18.24272
2390,-41,-56,-66,-73,-15.0371,-18.000773
2391,-41,-57,-68,-73,-15.2317,-17.394973
2392,-42,-56,-70,-73,-15.2949,-17.7573
2393,-42,-56,-66,-73,-15.103,-18.058173
2394,-42,-56,-64,-72,-14.9801,-18.147272
2395,-40,-56,-64,-72,-14.84,-18.194372
2396,-40,-56,-65,-73,-14.9387,-17.844673
2397,-40,-56,-66,-73,-14.979,-17.873
2398,-39,-57,-65,-73,-15.1026,-17.597873
2399,-42,-56,-68,-73,-14.992,-17.669373
2400,-42,-56,-72,-73,-14.8885,-18.010673
2401,-43,-57,-66,-73,-14.9981,-17.686273
2402,-43,-57,-64,-74,-15.043,-17.222574
2403,-43,-57,-65,-74,-15.0749,-16.996374
2404,-40,-56,-65,-72,-14.9661,-18.014672
2405,-40,-57,-66,-73,-15.0159,-17.852973
2406,-41,-56,-67,-72,-15.0227,-17.93672
2407,-42,-56,-69,-73,-14.9852,-18.038273
2408,-42,-56,-66,-73,-15.0263,-18.007773
2409,-43,-56,-65,-72,-14.9068,-18.145772
2410,-40,-56,-64,-73,-14.8978,-18.032373
2411,-40,-56,-64,-72,-14.8665,-17.98872
2412,-40,-56,-66,-72,-15.0728,-17.676572
2413,-41,-57,-66,-73,-15.0792,-17.756373
2414,-41,-57,-68,-74,-15.1806,-17.0574
2415,-42,-58,-71,-77,-15.5771,-14.614277
2416,-43,-56,-67,-73,-15.1493,-16.557273
2417,-43,-56,-64,-72,-15.044,-18.136672
2418,-40,-56,-64,-72,-14.993,-18.359172
2419,-40,-56,-64,-72,-15.001,-18.437472
2420,-40,-56,-65,-72,-15.0034,-18.473972
2421,-41,-56,-66,-72,-15.0912,-18.281972
2422,-42,-56,-68,-72,-15.1495,-18.235872
2423,-42,-56,-72,-72,-15.1037,-18.338872
2424,-42,-56,-66,-72,-15.0269,-18.606672
2425,-40,-56,-64,-72,-14.8886,-18.751372
2426,-40,-56,-64,-72,-15.012,-18.50872
2427,-40,-56,-65,-72,-14.9447,-18.587772
2428,-40,-56,-66,-72,-14.9268,-18.64972
2429,-41,-56,-67,-72,-14.9602,-18.774572
2430,-42,-56,-69,-72,-15.1069,-18.199972
2431,-42,-55,-66,-71,-14.8521,-19.033871
2432,-42,-56,-65,-71,-15.1507,-18.516871
2433,-44,-56,-64,-71,-15.0116,-18.823471
2434,-42,-56,-64,-71,-15.0002,-18.939671
2435,-40,-55,-65,-71,-14.906,-19.1171
2436,-40,-55,-65,-71,-14.7966,-19.329571
2437,-42,-57,-68,-73,-15.551,-17.736673
2438,-43,-57,-71,-74,-15.8386,-17.0874
2439,-43,-57,-67,-75,-15.5955,-16.564175
2440,-43,-57,-65,-74,-15.6013,-16.553874
2441,-43,-57,-65,-74,-15.6,-16.936874
2442,-40,-56,-65,-72,-15.2454,-18.120572
2443,-40,-56,-65,-71,-14.9857,-18.856171
2444,-41,-56,-66,-72,-15.0781,-18.786272
2445,-38,-56,-62,-71,-15.0344,-18.738871
2446,-42,-56,-68,-71,-14.8718,-18.896371
2447,-43,-56,-66,-72,-15.0439,-18.755172
2448,-43,-56,-65,-73,-15.2314,-17.915573
2449,-43,-57,-65,-74,-15.4088,-16.995974
2450,-37,-56,-61,-73,-15.2691,-17.695373
2451,-40,-57,-65,-73,-15.1983,-17.607473
2452,-41,-56,-67,-72,-15.2068,-17.932172
2453,-42,-56,-69,-72,-15.0623,-18.244172
2454,-42,-56,-66,-72,-15.0635,-18.230972
2455,-44,-56,-65,-72,-15.0859,-18.261272
2456,-42,-56,-65,-72,-15.0752,-18.227572
2457,-40,-56,-65,-72,-15.0839,-18.34472
2458,-40,-56,-65,-72,-14.8946,-18.672272
2459,-40,-56,-66,-72,-15.1028,-18.121672
2460,-41,-56,-67,-73,-15.1748,-17.88273
2461,-42,-56,-69,-71,-14.7794,-18.595771
2462,-42,-56,-72,-72,-14.7928,-18.716972
2463,-42,-56,-67,-72,-15.0762,-18.238772
2464,-41,-56,-64,-72,-15.0411,-18.190972
2465,-40,-56,-64,-73,-15.1394,-17.879373
2466,-40,-56,-65,-73,-15.06,-17.915773
2467,-41,-56,-66,-72,-14.9462,-18.49772
2468,-43,-57,-68,-74,-15.1491,-17.062974
2469,-42,-57,-70,-74,-15.4474,-17.188474
2470,-43,-56,-66,-72,-15.031,-18.128972
2471,-43,-56,-64,-72,-14.9708,-18.641672
2472,-40,-56,-64,-72,-15.1011,-18.37672
2473,-40,-56,-64,-72,-15.0029,-18.391372
2474,-40,-56,-65,-72,-15.0095,-18.445172
2475,-41,-56,-66,-72,-15.0311,-18.45372
2476,-42,-56,-68,-72,-15.016,-18.452572
2477,-42,-56,-70,-72,-14.9111,-18.673372
2478,-43,-56,-74,-72,-14.937,-18.527972
2479,-42,-56,-67,-71,-14.9201,-18.685771
2480,-42,-56,-64,-71,-14.8363,-18.809471
2481,-40,-56,-64,-71,-14.7789,-18.904371
2482,-40,-56,-65,-71,-14.7113,-18.857971
2483,-41,-56,-66,-72,-14.6361,-18.574172
2484,-42,-56,-68,-72,-14.8201,-18.354372
2485,-42,-57,-67,-73,-14.9837,-17.697373
2486,-43,-56,-65,-73,-15.0065,-17.778573
2487,-42,-56,-64,-72,-14.8037,-18.606872
2488,-40,-56,-64,-72,-14.7964,-18.425172
2489,-40,-56,-65,-72,-14.8351,-18.654472
2490,-40,-56,-65,-71,-14.798,-18.84471
2491,-41,-56,-66,-72,-14.7617,-18.562572
2492,-41,-56,-68,-71,-14.9002,-18.728371
2493,-41,-56,-71,-71,-14.6537,-18.957971
2494,-43,-56,-68,-72,-14.893,-18.42772
2495,-41,-56,-64,-71,-14.6968,-18.907171
2496,-40,-56,-64,-72,-14.8929,-18.74372
2497,-40,-56,-64,-71,-14.5491,-18.820371
2498,-41,-57,-66,-73,-15.335,-16.854873
2499,-41,-56,-68,-71,-15.2864,-18.74971
2500,-41,-56,-69,-72,-14.8771,-18.491472
2501,-42,-56,-67,-72,-14.97,-18.44672
2502,-43,-56,-64,-72,-15.1267,-18.28772
2503,-42,-56,-65,-72,-15.2168,-18.050372
2504,-40,-56,-64,-72,-15.0384,-18.334772
2505,-40,-56,-65,-72,-15.0086,-18.421672
2506,-40,-56,-66,-72,-15.2074,-17.908472
2507,-39,-56,-67,-72,-16.2223,-18.528872
2508,-41,-56,-70,-72,-16.0337,-18.210472
2509,-43,-56,-69,-73,-15.3732,-17.796873
2510,-44,-57,-66,-73,-15.4716,-17.560973
2511,-42,-56,-65,-72,-15.2073,-18.299272
2512,-40,-56,-65,-72,-14.9989,-18.429472
2513,-40,-56,-65,-72,-14.8319,-18.533972
2514,-41,-56,-66,-71,-14.9256,-18.767871
2515,-42,-55,-67,-71,-14.5777,-18.970471
2516,-42,-55,-71,-71,-14.7377,-18.841871
2517,-43,-55,-68,-71,-14.6677,-19.222571
2518,-42,-56,-64,-72,-14.8726,-18.570572
2519,-40,-56,-65,-73,-15.0598,-17.811573
2520,-40,-56,-65,-72,-14.9551,-18.485772
2521,-40,-56,-65,-72,-14.9831,-18.391172
2522,-41,-56,-66,-72,-14.7289,-18.907672
2523,-41,-56,-68,-73,-14.8614,-18.055673
2524,-42,-57,-72,-73,-15.5746,-16.926773
2525,-43,-56,-69,-72,-15.0883,-18.43772
2526,-44,-56,-64,-72,-14.8787,-18.593172
2527,-43,-55,-64,-71,-14.808,-19.30571
2528,-40,-56,-65,-72,-14.8707,-18.094172
2529,-41,-57,-66,-75,-15.2399,-16.606575
2530,-42,-58,-69,-76,-15.7979,-15.500176
2531,-42,-57,-71,-74,-15.6291,-16.947774
2532,-42,-56,-68,-72,-14.7794,-18.723772
2533,-43,-56,-63,-72,-14.7502,-18.381772
2534,-40,-56,-64,-73,-14.9114,-17.937773
2535,-40,-56,-64,-73,-14.9367,-17.658173
2536,-40,-57,-65,-74,-14.9908,-17.170574
2537,-41,-57,-66,-73,-14.9545,-17.578973
2538,-41,-56,-67,-72,-14.7475,-18.421372
2539,-41,-57,-66,-73,-14.9782,-17.449373
2540,-42,-57,-65,-73,-15.1492,-17.308273
2541,-44,-56,-64,-72,-14.8315,-18.100672
2542,-42,-56,-64,-72,-14.7227,-18.522872
2543,-40,-56,-64,-72,-14.6756,-18.362472
2544,-40,-56,-65,-72,-14.8223,-18.462572
2545,-41,-56,-66,-72,-14.6818,-18.324172
2546,-41,-56,-68,-72,-14.7712,-18.470572
2547,-42,-56,-70,-72,-14.7324,-18.486872
2548,-43,-56,-68,-73,-14.9345,-17.87873
2549,-45,-56,-64,-73,-14.8831,-17.957673
2550,-40,-56,-64,-72,-14.8663,-18.197572
2551,-40,-56,-65,-73,-15.1226,-17.976873
2552,-40,-56,-66,-72,-14.9065,-18.562372
2553,-41,-56,-67,-72,-14.912,-18.435972
2554,-41,-56,-68,-72,-14.9082,-18.179972
2555,-42,-57,-67,-73,-15.0921,-17.651573
2556,-43,-56,-65,-72,-14.9943,-18.370272
2557,-41,-57,-64,-73,-15.1613,-17.523773
2558,-40,-56,-64,-72,-14.9986,-18.357772
2559,-40,-56,-65,-72,-14.9853,-18.187372
2560,-40,-56,-65,-71,-14.423,-19.093871
2561,-41,-56,-66,-71,-14.7128,-18.882471
2562,-41,-56,-69,-72,-14.8856,-18.138572
2563,-42,-57,-68,-73,-15.0082,-17.521373
2564,-44,-56,-64,-72,-15.0311,-18.429272
2565,-42,-56,-64,-72,-15.0514,-18.389272
2566,-40,-55,-64,-71,-14.7724,-18.935771
2567,-40,-56,-64,-72,-14.6161,-18.39772
2568,-40,-56,-65,-72,-14.9113,-18.518272
2569,-41,-56,-66,-72,-14.9155,-18.641772
2570,-42,-56,-69,-72,-15.0146,-18.368472
2571,-42,-55,-73,-71,-14.4511,-19.191571
2572,-42,-56,-70,-72,-14.8348,-18.444872
2573,-40,-56,-64,-72,-14.8755,-18.614372
2574,-40,-56,-64,-72,-14.8628,-18.550972
2575,-40,-56,-65,-72,-14.8811,-18.421572
2576,-41,-56,-67,-72,-15.003,-18.324872
2577,-41,-56,-68,-72,-14.8723,-18.341772
2578,-42,-56,-71,-72,-14.9594,-18.695572
2579,-43,-56,-69,-72,-15.1333,-18.338472
2580,-43,-56,-64,-72,-14.9544,-18.496472
2581,-40,-56,-63,-72,-14.6746,-18.747772
2582,-40,-56,-65,-72,-15.1046,-18.223572
2583,-40,-56,-65,-72,-14.8522,-18.56172
2584,-41,-56,-67,-73,-15.2677,-17.535173
2585,-41,-56,-68,-71,-14.5685,-18.904971
2586,-42,-56,-70,-71,-14.8025,-18.772471
2587,-43,-56,-68,-72,-14.8542,-18.612472
2588,-41,-56,-64,-72,-14.9512,-18.398272
2589,-40,-56,-64,-71,-14.7784,-18.754471
2590,-40,-56,-64,-72,-14.7657,-18.671272
2591,-40,-56,-66,-72,-14.7978,-18.327472
2592,-41,-56,-67,-72,-14.6733,-18.632272
2593,-41,-56,-69,-72,-14.8841,-18.535472
2594,-42,-56,-67,-72,-14.9221,-18.679972
2595,-44,-56,-65,-72,-15.1628,-17.949272
2596,-40,-56,-64,-72,-14.8134,-18.349972
2597,-40,-56,-64,-72,-15.0661,-18.309872
2598,-40,-56,-65,-72,-14.8811,-17.993672
2599,-41,-56,-66,-73,-15.1053,-18.073673
2600,-41,-56,-67,-72,-15.1086,-18.153172
2601,-41,-56,-68,-72,-14.6565,-18.675472
2602,-42,-56,-67,-72,-15.0984,-18.262172
2603,-44,-56,-64,-72,-14.9437,-18.359172
2604,-42,-56,-64,-72,-14.7945,-18.490972
2605,-40,-56,-64,-72,-14.7909,-18.46972
2606,-40,-56,-65,-72,-14.9306,-18.156872
2607,-41,-56,-66,-72,-14.9436,-18.274472
2608,-42,-56,-68,-72,-14.9473,-18.346772
2609,-42,-56,-67,-72,-15.0125,-18.341972
2610,-43,-56,-64,-72,-14.8413,-18.458372
2611,-42,-56,-64,-72,-14.8097,-18.534572
2612,-40,-56,-64,-72,-14.7914,-18.440772
2613,-40,-57,-64,-73,-15.0128,-17.232873
2614,-40,-57,-65,-73,-14.9646,-17.484373
2615,-41,-57,-66,-73,-14.995,-17.769173
2616,-41,-56,-68,-72,-14.8968,-18.244572
2617,-42,-56,-71,-72,-14.8896,-18.431472
2618,-42,-56,-68,-72,-14.8919,-18.411772
2619,-43,-56,-64,-72,-15.0543,-18.159972
2620,-43,-56,-64,-72,-14.9501,-18.529772
2621,-40,-56,-65,-71,-14.8289,-19.414571
2622,-40,-56,-65,-71,-14.631,-18.898871
2623,-41,-56,-67,-72,-14.6677,-18.797572
2624,-41,-56,-69,-72,-14.8081,-18.494772
2625,-40,-56,-66,-72,-15.2438,-17.649972
2626,-41,-56,-64,-72,-14.7006,-18.643572
2627,-43,-56,-64,-72,-14.6351,-18.762472
2628,-40,-56,-64,-72,-14.7602,-18.359372
2629,-40,-56,-65,-72,-14.7991,-18.385672
2630,-40,-56,-66,-73,-14.8736,-18.083973
2631,-41,-56,-67,-73,-15.003,-18.018273
2632,-41,-56,-69,-72,-14.7239,-18.148472
2633,-42,-56,-67,-72,-14.7115,-18.187472
2634,-43,-56,-64,-72,-14.4826,-18.442472
2635,-42,-56,-64,-72,-14.7495,-18.06572
2636,-40,-56,-64,-73,-14.7316,-18.150273
2637,-40,-56,-65,-72,-14.7113,-18.091872
2638,-40,-56,-66,-72,-14.548,-18.471172
2639,-42,-56,-68,-73,-14.7904,-17.929973
2640,-41,-56,-70,-72,-14.5766,-18.369972
2641,-42,-56,-68,-72,-14.5905,-18.510472
2642,-42,-57,-64,-75,-15.2036,-16.443475
2643,-40,-56,-65,-73,-15.0001,-16.944373
2644,-40,-56,-64,-72,-14.6363,-18.307172
2645,-40,-56,-65,-72,-14.884,-18.312672
2646,-41,-56,-67,-72,-14.9398,-18.067872
2647,-41,-56,-67,-71,-14.4949,-18.949471
2648,-42,-56,-66,-71,-14.6257,-18.725471
2649,-43,-56,-64,-72,-14.7147,-18.608672
2650,-43,-56,-64,-71,-14.6938,-18.77171
2651,-40,-56,-64,-72,-14.7673,-18.407972
2652,-40,-56,-64,-72,-14.4656,-18.539372
2653,-40,-56,-65,-72,-14.6572,-18.388172
2654,-41,-56,-67,-71,-14.6488,-18.712871
2655,-41,-56,-68,-71,-14.4209,-18.847871
2656,-42,-56,-67,-72,-14.5672,-18.662872
2657,-43,-56,-64,-72,-14.7624,-18.552572
2658,-44,-56,-64,-72,-14.7448,-18.644572
2659,-40,-56,-64,-72,-14.6654,-18.727672
2660,-40,-56,-65,-72,-14.6738,-18.394972
2661,-41,-57,-66,-74,-15.1973,-16.821974
2662,-42,-57,-68,-75,-15.3199,-16.246775
2663,-42,-57,-70,-74,-15.0281,-17.345174
2664,-42,-56,-67,-72,-14.792,-18.372572
2665,-42,-56,-64,-73,-15.0211,-17.866673
2666,-40,-56,-64,-71,-14.7676,-18.649371
2667,-40,-56,-64,-72,-14.9277,-18.451472
2668,-40,-56,-65,-71,-14.6785,-18.768771
2669,-41,-56,-66,-72,-14.8901,-18.615772
2670,-41,-56,-68,-72,-14.8437,-18.094372
2671,-42,-56,-67,-73,-14.8673,-17.979173
2672,-43,-56,-64,-72,-14.7367,-18.440872
2673,-45,-56,-64,-72,-14.7547,-18.335172
2674,-40,-57,-64,-73,-14.8007,-17.631273
2675,-40,-56,-64,-72,-14.6663,-18.371672
2676,-40,-56,-65,-72,-14.634,-18.50672
2677,-41,-56,-66,-73,-14.8631,-17.968773
2678,-41,-56,-68,-72,-14.713,-18.492872
2679,-42,-56,-71,-72,-14.7924,-18.343772
2680,-41,-56,-68,-72,-14.7446,-18.517872
2681,-40,-56,-64,-73,-14.8964,-17.862873
2682,-40,-56,-64,-73,-14.8388,-18.14373
2683,-40,-56,-65,-73,-14.8464,-17.989873
2684,-40,-56,-66,-72,-14.7322,-18.554472
2685,-41,-56,-67,-72,-14.8804,-18.078472
2686,-41,-56,-69,-72,-14.7313,-18.738372
2687,-42,-56,-67,-72,-14.7883,-18.245872
2688,-44,-57,-64,-73,-15.0326,-17.308573
2689,-40,-56,-64,-73,-14.791,-17.826373
2690,-40,-57,-64,-73,-14.9712,-17.461873
2691,-41,-57,-66,-74,-15.5131,-17.670374
2692,-42,-58,-68,-76,-16.5447,-15.57676
2693,-45,-57,-71,-74,-17.5399,-16.534974
2694,-44,-58,-74,-76,-17.5359,-16.06676
2695,-45,-58,-71,-76,-16.6831,-15.663376
2696,-42,-57,-64,-73,-15.0974,-17.534773
2697,-41,-58,-64,-77,-15.571,-14.954477
2698,-40,-57,-65,-75,-15.1057,-16.224575
2699,-40,-57,-65,-73,-15.0559,-18.11873
2700,-41,-56,-66,-72,-14.7619,-18.130372
2701,-41,-57,-68,-73,-15.067,-17.630273
2702,-42,-57,-68,-74,-15.4175,-16.752774
2703,-43,-57,-66,-75,-15.5671,-16.121575
2704,-41,-56,-65,-73,-15.1142,-17.797473
2705,-40,-56,-64,-72,-14.9724,-18.174972
2706,-40,-56,-64,-72,-14.9687,-18.34672
2707,-40,-56,-65,-72,-14.8869,-18.389972
2708,-41,-56,-67,-72,-14.8901,-18.196572
2709,-41,-57,-69,-73,-14.9726,-17.77173
2710,-42,-56,-67,-72,-14.9698,-18.094772
2711,-42,-56,-64,-72,-14.7187,-17.986972
2712,-40,-56,-64,-72,-14.9177,-18.267672
2713,-40,-56,-64,-72,-14.5943,-18.34672
2714,-40,-56,-64,-72,-14.3737,-18.238372
2715,-40,-56,-66,-72,-14.8176,-18.184372
2716,-41,-56,-67,-73,-14.7956,-18.04473
2717,-42,-56,-69,-72,-14.9189,-18.112372
2718,-42,-56,-67,-73,-14.9004,-17.912673
2719,-42,-56,-64,-73,-14.9125,-18.017573
2720,-40,-56,-64,-72,-14.883,-18.147572
2721,-40,-56,-64,-72,-14.7703,-18.546372
2722,-40,-56,-65,-72,-14.9516,-18.526172
2723,-41,-56,-66,-72,-14.9726,-18.540472
2724,-41,-56,-68,-72,-15.2064,-18.227972
2725,-42,-56,-66,-72,-14.8594,-18.304572
2726,-46,-56,-64,-72,-14.8387,-18.456772
2727,-42,-56,-64,-72,-14.906,-18.395172
2728,-40,-56,-64,-73,-14.8713,-17.792173
2729,-40,-57,-65,-73,-14.8878,-17.796473
2730,-40,-56,-65,-72,-14.6678,-18.225172
2731,-40,-56,-66,-72,-14.5162,-18.266972
2732,-42,-56,-68,-72,-14.6694,-18.424172
2733,-41,-56,-70,-72,-14.4601,-18.180472
2734,-43,-57,-68,-74,-14.8263,-16.866474
2735,-41,-56,-64,-72,-14.8346,-18.257372
2736,-40,-56,-64,-72,-14.7312,-18.595372
2737,-39,-56,-63,-73,-14.1193,-17.750973
2738,-40,-57,-64,-73,-14.289,-17.390773
2739,-42,-57,-67,-75,-14.6989,-16.15875
2740,-41,-57,-67,-74,-14.73,-16.785174
2741,-42,-57,-65,-74,-14.8464,-17.122674
2742,-43,-57,-65,-74,-15.1462,-16.42274
2743,-41,-57,-65,-73,-15.7715,-17.586773
2744,-41,-57,-65,-73,-15.4707,-17.890273
2745,-40,-57,-65,-73,-14.6939,-17.584573
2746,-40,-57,-65,-73,-14.886,-17.475173
2747,-41,-57,-67,-73,-15.132,-17.593973
2748,-42,-57,-68,-73,-15.2575,-17.779873
2749,-42,-57,-72,-73,-14.8353,-17.781873
2750,-43,-56,-73,-73,-15.3053,-18.199573
2751,-41,-56,-64,-73,-15.0662,-18.052573
2752,-41,-56,-65,-73,-15.4059,-17.831773
2753,-40,-56,-65,-71,-14.9651,-18.85771
2754,-41,-56,-65,-72,-15.0767,-18.392272
2755,-41,-56,-68,-72,-15.6907,-18.271172
2756,-42,-57,-69,-74,-15.4942,-17.277674
2757,-43,-56,-66,-72,-15.74,-18.136572
2758,-42,-57,-65,-73,-15.8121,-17.64273
2759,-44,-57,-65,-73,-15.8061,-17.865273
2760,-41,-56,-65,-72,-15.6539,-18.183272
2761,-41,-56,-66,-73,-15.5065,-18.003173
2762,-41,-56,-66,-73,-15.2095,-18.122173
2763,-41,-57,-67,-74,-14.5384,-17.185474
2764,-41,-57,-68,-73,-14.4419,-17.171873
2765,-42,-57,-64,-73,-14.3303,-17.576873
2766,-41,-57,-63,-73,-13.9864,-17.794473
2767,-41,-56,-63,-73,-14.213,-17.871873
2768,-40,-57,-64,-73,-14.608,-17.595773
2769,-40,-56,-65,-73,-14.6068,-17.888473
2770,-41,-56,-67,-72,-14.5927,-18.120372
2771,-42,-56,-68,-73,-14.7708,-17.852673
2772,-42,-57,-71,-73,-14.7135,-17.453573
2773,-43,-57,-72,-73,-14.6173,-17.607973
2774,-41,-57,-64,-73,-14.409,-17.769473
2775,-40,-57,-64,-73,-14.5142,-17.28373
2776,-40,-57,-65,-74,-14.6995,-17.105974
2777,-40,-57,-65,-74,-14.6348,-17.261674
2778,-41,-57,-66,-74,-14.6568,-17.341674
2779,-41,-57,-69,-74,-14.6899,-17.073574
2780,-42,-57,-70,-74,-14.673,-17.124174
2781,-43,-57,-64,-74,-14.6959,-17.131374
2782,-42,-57,-64,-74,-14.7625,-17.1774
2783,-42,-57,-64,-74,-14.7372,-17.114974
2784,-40,-57,-65,-74,-14.7914,-17.051274
2785,-40,-57,-66,-74,-14.814,-16.889274
2786,-42,-57,-67,-74,-14.795,-17.079174
2787,-41,-57,-70,-74,-14.8117,-17.086674
2788,-42,-57,-70,-74,-14.7679,-17.023874
2789,-43,-57,-64,-74,-14.4614,-17.261474
2790,-40,-57,-63,-73,-14.2597,-17.752973
2791,-39,-56,-63,-73,-14.1491,-17.917673
2792,-40,-57,-64,-73,-14.1847,-17.756473
2793,-40,-57,-65,-73,-14.2466,-17.630773
2794,-40,-57,-67,-73,-14.2166,-17.464573
2795,-41,-57,-68,-73,-14.1123,-17.673173
2796,-42,-57,-64,-73,-14.1584,-17.362873
2797,-41,-57,-63,-73,-14.1674,-17.157273
2798,-39,-57,-62,-73,-14.1954,-17.380273
2799,-40,-57,-64,-73,-14.2752,-17.513973
2800,-40,-57,-65,-73,-14.2177,-17.684373
2801,-40,-57,-66,-73,-14.2637,-17.515273
2802,-40,-57,-68,-74,-14.2681,-17.094574
2803,-43,-57,-72,-73,-15.995,-15.211773
2804,-42,-57,-72,-74,-14.6679,-16.949374
2805,-40,-57,-64,-74,-14.3934,-16.689874
2806,-39,-57,-63,-74,-14.0517,-16.294874
2807,-40,-57,-64,-74,-14.1292,-16.624474
2808,-40,-57,-66,-74,-14.1992,-16.730874
2809,-41,-57,-67,-74,-14.0822,-16.96274
2810,-40,-57,-68,-74,-14.0873,-16.673574
2811,-41,-57,-66,-74,-13.9409,-17.030374
2812,-40,-57,-63,-74,-14.0778,-17.0274
2813,-39,-57,-63,-74,-13.9619,-16.870274
2814,-39,-57,-63,-74,-13.9287,-16.897274
2815,-40,-57,-64,-74,-13.8891,-17.012274
2816,-40,-57,-66,-74,-13.908,-16.952974
2817,-40,-57,-68,-74,-13.9463,-16.755674
2818,-41,-57,-68,-74,-14.0007,-16.754574
2819,-42,-57,-63,-74,-14.0261,-16.663874
2820,-41,-57,-63,-75,-14.0915,-16.624775
2821,-40,-56,-64,-72,-14.6901,-18.49672
2822,-40,-55,-65,-70,-15.1348,-19.74647
2823,-40,-56,-65,-73,-14.2389,-17.000873
2824,-40,-57,-66,-74,-14.4316,-17.229274
2825,-40,-57,-66,-73,-14.2262,-17.254673
2826,-42,-57,-64,-74,-14.375,-17.122374
2827,-41,-57,-64,-74,-14.2679,-16.781774
2828,-40,-58,-64,-75,-14.4603,-15.991275
2829,-40,-58,-64,-76,-14.551,-15.607776
2830,-40,-58,-65,-76,-14.6552,-15.426676
2831,-41,-57,-66,-75,-14.9849,-16.647575
2832,-41,-57,-68,-74,-14.8369,-17.358474
2833,-41,-56,-67,-72,-14.2683,-18.462272
2834,-42,-57,-64,-74,-14.6498,-16.531274
2835,-41,-57,-63,-75,-14.3456,-16.320975
2836,-42,-57,-64,-75,-14.7968,-16.310975
2837,-40,-57,-64,-74,-14.7008,-17.318474
2838,-40,-58,-65,-76,-14.8115,-15.440476
2839,-40,-57,-66,-74,-14.2519,-17.212374
2840,-41,-57,-66,-73,-13.9657,-17.64973
2841,-41,-57,-68,-75,-14.1996,-16.201375
2842,-42,-58,-69,-76,-14.2564,-16.276
2843,-44,-57,-63,-74,-14.1964,-16.536874
2844,-39,-57,-63,-75,-14.173,-16.596975
2845,-40,-57,-64,-74,-14.2106,-16.645874
2846,-40,-57,-64,-74,-14.2378,-16.806674
2847,-40,-57,-66,-73,-14.0903,-17.44573
2848,-40,-57,-67,-74,-14.2564,-17.259274
2849,-41,-57,-68,-74,-14.2842,-17.239774
2850,-43,-57,-64,-74,-14.5707,-16.612774
2851,-40,-57,-64,-74,-14.6699,-17.120474
2852,-40,-57,-64,-75,-14.6425,-16.453375
2853,-40,-57,-65,-74,-14.8905,-17.309474
2854,-41,-58,-66,-76,-15.3192,-15.795576
2855,-41,-58,-67,-75,-14.7414,-15.842175
2856,-42,-58,-69,-77,-15.5288,-14.640277
2857,-42,-58,-69,-75,-15.1636,-16.335975
2858,-43,-57,-64,-75,-14.802,-16.99675
2859,-42,-57,-64,-75,-15.4072,-16.300575
2860,-40,-57,-64,-75,-14.6972,-16.46175
2861,-39,-57,-63,-74,-14.3989,-17.234574
2862,-39,-57,-64,-75,-14.9844,-16.340575
2863,-41,-58,-65,-75,-14.6964,-16.074775
2864,-41,-57,-70,-74,-14.6496,-16.85174
2865,-42,-57,-70,-73,-14.2726,-17.335773
2866,-41,-57,-63,-74,-14.3674,-17.207274
2867,-42,-57,-63,-74,-14.3903,-17.228774
2868,-40,-57,-64,-74,-14.4971,-16.054774
2869,-41,-57,-66,-74,-15.727,-16.63874
2870,-41,-57,-67,-73,-15.2963,-17.537873
2871,-41,-57,-67,-73,-14.6768,-17.960573
2872,-40,-56,-67,-72,-14.5506,-18.201772
2873,-42,-56,-64,-72,-14.8499,-18.019872
2874,-44,-56,-64,-72,-14.8615,-18.423672
2875,-42,-56,-64,-72,-14.7556,-18.270172
2876,-40,-56,-64,-72,-14.7387,-18.328372
2877,-40,-56,-65,-72,-14.778,-18.327372
2878,-41,-56,-66,-73,-14.7864,-18.049173
2879,-41,-56,-68,-72,-14.6095,-18.303672
2880,-42,-56,-71,-72,-14.807,-17.974572
2881,-41,-56,-73,-72,-14.5592,-18.450972
2882,-40,-56,-64,-72,-14.5112,-18.606272
2883,-40,-56,-63,-72,-14.3452,-18.344172
2884,-40,-55,-64,-71,-14.3996,-19.053271
2885,-40,-56,-65,-71,-14.579,-18.962771
2886,-41,-56,-66,-72,-14.7949,-18.761472
2887,-41,-56,-68,-72,-15.0671,-18.127272
2888,-42,-56,-69,-72,-14.8669,-18.047572
2889,-43,-56,-64,-72,-14.9681,-18.121872
2890,-42,-56,-64,-72,-15.0949,-18.055272
2891,-40,-57,-64,-73,-15.013,-17.745773
2892,-40,-57,-64,-73,-15.1431,-17.892473
2893,-41,-57,-66,-73,-15.3878,-17.295273
2894,-41,-57,-67,-73,-15.3886,-17.486273
2895,-41,-56,-68,-71,-15.1252,-18.709471
2896,-42,-56,-68,-71,-15.0928,-18.958271
2897,-43,-56,-64,-73,-15.2451,-18.065673
2898,-41,-57,-65,-74,-15.6197,-17.059874
2899,-40,-56,-64,-72,-15.2221,-18.151472
2900,-40,-56,-64,-72,-15.0762,-18.480372
2901,-41,-56,-65,-72,-15.1753,-18.679372
2902,-41,-56,-67,-72,-15.2599,-18.509272
2903,-42,-57,-69,-74,-15.7774,-17.093374
